연도,리그,지역,게임횟수,홈게임횟수,승리횟수,패배횟수,득점횟수,타석횟수,안타횟수,2루타횟수,3루타횟수,홈런횟수,타자_볼넷횟수,타자_삼진횟수,도루성공횟수,도루실패횟수,총_실점수,자책점수,평균자책점수,완투_횟수,완봉_횟수,세이브_횟수,소화한 아웃 수,피안타_횟수,피홈런_횟수,볼넷허용_횟수,투수_삼진횟수,실책횟수,병살횟수,수비율,승률,포스트시즌_진출여부,도루시도횟수,도루실패율
2012,NL,E,113,56,51,61,454,3814,949,200,14,97,352,875,55,25,496,455,4.09,4,9,25,3011,957,112,341,868,70,94,0.983,0.4567901234567901,0,81,0.3247863247863248
2012,AL,W,113,56,65,47,499,3868,920,186,22,136,385,970,85,22,429,398,3.48,0,9,32,3087,951,102,323,795,77,94,0.982,0.5802469135802469,1,107,0.2077922077922078
2012,NL,E,113,56,56,56,478,3880,989,189,19,110,317,765,81,16,475,432,3.83,3,7,29,3047,970,124,286,969,70,82,0.983,0.5,0,97,0.16546762589928057
2012,NL,C,113,56,55,58,455,3788,919,168,25,118,310,947,51,35,471,430,3.86,1,7,31,3010,949,107,343,834,78,88,0.982,0.4876543209876543,0,86,0.416
2012,NL,W,113,56,53,60,455,3795,937,190,30,84,377,866,108,32,496,448,4.01,2,7,30,3012,949,113,377,843,84,67,0.98,0.4691358024691358,0,140,0.22885572139303484
2012,AL,W,113,56,52,60,433,3845,899,168,18,104,326,881,72,24,455,425,3.76,5,7,30,3059,951,116,314,816,50,108,0.988,0.46296296296296297,0,97,0.2517985611510791
2012,NL,W,113,56,65,47,502,3890,1046,200,39,72,338,767,82,27,454,415,3.68,3,9,37,3047,952,99,342,865,80,93,0.981,0.5802469135802469,1,109,0.2484076433121019
2012,NL,C,113,56,61,51,535,3935,1068,203,25,111,373,834,63,25,453,422,3.71,2,7,29,3071,993,93,305,852,74,104,0.983,0.5432098765432098,1,89,0.2890625
2012,AL,E,113,56,62,50,487,3778,905,175,21,122,399,926,93,30,403,362,3.19,4,10,35,3065,863,97,328,968,79,108,0.981,0.5555555555555556,0,123,0.24719101123595505
2012,AL,W,113,56,65,48,565,3912,1068,212,22,140,334,772,63,30,494,447,3.99,4,7,30,3028,964,122,312,900,59,95,0.986,0.5740740740740741,1,94,0.32592592592592595
2012,AL,E,113,56,51,62,501,3840,942,172,15,138,331,875,86,28,548,521,4.64,3,7,20,3031,1007,142,401,799,70,116,0.984,0.4506172839506173,0,114,0.25
2012,NL,E,113,56,68,44,511,3930,1027,210,17,135,335,927,73,24,415,380,3.33,2,6,35,3083,907,90,347,927,65,93,0.985,0.6049382716049383,1,98,0.25
2013,NL,W,113,56,56,56,479,3973,1027,211,21,91,363,799,43,28,486,455,3.92,4,4,26,3139,1021,123,339,852,52,94,0.988,0.5,0,72,0.39805825242718446
2013,NL,E,113,56,67,46,481,3808,947,172,14,126,379,968,44,21,383,358,3.18,0,8,37,3045,928,88,286,862,59,98,0.986,0.5925925925925926,1,66,0.3263157894736842
2013,AL,E,113,56,59,53,521,3933,1021,208,9,148,291,787,55,20,496,474,4.2,1,4,39,3051,1006,141,331,818,37,115,0.991,0.5246913580246914,0,75,0.26851851851851855
2013,AL,E,113,56,67,45,597,3955,1096,254,20,124,406,915,86,13,459,429,3.79,3,5,23,3053,956,109,366,905,56,99,0.987,0.5987654320987654,1,99,0.13380281690140844
2013,AL,C,113,56,44,69,418,3894,969,165,13,103,287,844,73,29,506,450,3.98,3,3,28,3055,996,127,356,874,84,108,0.98,0.3888888888888889,0,102,0.2857142857142857
2013,NL,C,113,56,46,67,421,3848,914,207,12,120,307,861,44,21,482,450,4.0,2,4,27,3040,932,112,378,828,70,90,0.983,0.4074074074074074,0,65,0.3368421052631579
2013,NL,C,113,56,62,50,488,3849,958,191,14,108,409,871,46,24,412,387,3.38,3,11,30,3094,905,118,304,907,53,91,0.988,0.5555555555555556,1,71,0.3431372549019608
2013,AL,C,113,56,64,49,521,3825,973,203,16,119,393,898,81,25,463,427,3.82,2,11,26,3026,951,102,387,965,68,94,0.983,0.5679012345679012,1,107,0.23529411764705882
2013,NL,W,113,56,51,61,494,3919,1057,198,25,111,298,842,78,22,532,495,4.44,0,3,24,3015,1081,95,361,744,62,113,0.986,0.4567901234567901,0,100,0.2222222222222222
2013,AL,C,113,56,65,48,557,4014,1137,204,16,123,371,751,24,14,436,410,3.61,2,8,27,3071,958,89,323,999,53,95,0.987,0.5740740740740741,1,38,0.36363636363636365
2013,AL,W,113,56,35,77,427,3819,914,186,11,103,298,1074,77,42,593,536,4.79,1,3,22,3024,1071,133,431,758,87,117,0.979,0.3148148148148148,0,118,0.3567251461988304
2013,AL,C,113,56,60,53,453,3884,1010,177,23,78,295,733,107,22,420,388,3.45,3,8,36,3041,956,108,328,845,59,95,0.986,0.5308641975308642,0,129,0.17297297297297298
2013,AL,W,113,56,54,58,513,3911,1033,189,27,114,366,854,57,23,515,479,4.23,2,8,28,3061,1032,116,373,840,78,94,0.981,0.48148148148148145,0,81,0.29310344827586204
2013,NL,W,113,56,64,49,454,3843,1012,196,11,96,333,802,54,18,407,366,3.25,4,15,32,3045,924,88,322,904,76,112,0.982,0.5679012345679012,1,73,0.2641509433962264
2013,NL,E,113,56,43,70,359,3814,879,153,21,66,302,862,54,19,452,421,3.71,1,9,25,3066,963,84,368,823,61,100,0.986,0.38271604938271603,0,74,0.27102803738317754
2013,NL,C,113,56,51,61,448,3831,966,166,30,109,284,828,99,35,480,430,3.84,2,10,28,3029,980,122,326,787,79,107,0.981,0.4567901234567901,0,134,0.2604166666666667
2013,AL,C,113,56,46,67,429,3894,942,199,10,105,373,1000,36,23,551,513,4.55,0,4,28,3045,1113,117,320,689,56,124,0.987,0.4074074074074074,0,59,0.38823529411764707
2013,AL,E,113,56,59,53,454,3814,924,172,16,100,326,849,80,21,469,443,3.94,4,7,34,3039,1016,119,305,863,48,97,0.988,0.5246913580246914,0,102,0.21232876712328766
2013,NL,E,113,56,51,61,433,3891,922,184,22,91,358,968,79,24,478,432,3.77,2,7,28,3101,1009,106,320,846,65,88,0.985,0.4567901234567901,0,104,0.2348993288590604
2013,AL,W,113,56,67,46,536,3864,982,210,17,130,401,824,51,19,437,401,3.56,4,9,32,3049,937,114,299,828,67,78,0.983,0.5925925925925926,1,71,0.27450980392156865
2013,NL,E,113,56,51,62,427,3819,948,178,22,98,291,843,51,20,524,482,4.32,4,2,22,3016,1025,106,354,839,67,98,0.984,0.4506172839506173,0,71,0.28431372549019607
2013,NL,C,113,56,65,47,443,3840,942,191,24,112,328,930,65,29,403,373,3.26,2,11,38,3088,909,70,360,882,74,107,0.984,0.5802469135802469,1,95,0.3088235294117647
2013,NL,W,113,56,53,60,432,3861,944,172,18,102,326,916,82,23,489,450,3.98,2,4,28,3055,984,109,367,819,58,98,0.986,0.4691358024691358,0,106,0.2236842105263158
2013,AL,W,113,56,49,63,436,3890,922,174,11,131,370,947,34,16,527,491,4.31,2,9,30,3076,1026,121,334,907,61,104,0.986,0.4382716049382716,0,50,0.3194444444444444
2013,NL,W,113,57,53,60,440,3886,1012,196,24,74,328,754,46,18,483,450,4.0,1,9,28,3039,965,101,364,879,74,89,0.982,0.4691358024691358,0,65,0.27956989247311825
2013,NL,C,113,56,67,45,548,3889,1045,225,14,87,336,777,31,15,417,388,3.42,4,10,30,3065,956,78,315,877,52,123,0.988,0.5987654320987654,1,46,0.3283582089552239
2013,AL,E,114,56,64,49,489,3876,994,207,16,115,412,819,51,26,452,425,3.74,6,11,29,3074,920,107,337,916,41,102,0.99,0.5644171779141104,1,77,0.34234234234234234
2013,AL,W,114,57,63,50,510,3909,1025,183,16,123,323,746,104,32,445,412,3.62,2,7,32,3073,958,109,348,916,60,102,0.986,0.558282208588957,0,136,0.2358974358974359
2013,AL,E,113,56,51,61,498,3875,978,191,16,129,357,786,78,28,529,479,4.25,2,7,27,3049,1015,136,350,845,77,101,0.982,0.4567901234567901,0,107,0.2679738562091503
2013,NL,E,113,56,60,53,459,3805,955,181,18,112,324,834,61,19,438,403,3.59,4,9,32,3035,956,99,283,865,74,102,0.982,0.5308641975308642,0,81,0.2413793103448276
2014,NL,W,113,56,44,68,430,3886,965,181,32,82,278,815,60,23,519,478,4.26,1,2,24,3033,1026,107,328,894,70,102,0.983,0.3950617283950617,0,83,0.2773109243697479
2014,NL,E,113,56,55,58,401,3827,921,168,15,86,330,958,66,23,417,382,3.38,3,9,37,3055,958,84,330,910,59,100,0.986,0.4876543209876543,0,89,0.2578125
2014,AL,E,113,56,67,46,493,3917,1003,184,11,147,280,899,30,14,415,389,3.43,2,9,37,3068,939,105,330,821,60,109,0.986,0.5925925925925926,1,44,0.3125
2014,AL,E,113,56,49,63,443,3885,948,197,14,86,374,935,44,17,500,457,4.01,2,4,25,3077,1020,107,337,849,64,108,0.985,0.4382716049382716,0,61,0.2840909090909091
2014,AL,C,113,56,51,62,461,3880,979,195,22,108,291,953,59,25,530,480,4.29,2,4,25,3026,1027,98,389,806,74,118,0.982,0.4506172839506173,0,84,0.2975206611570248
2014,NL,C,113,56,51,62,429,3855,920,189,21,109,309,1033,45,28,494,445,3.91,0,7,25,3073,978,80,352,917,72,95,0.983,0.4506172839506173,0,73,0.38095238095238093
2014,NL,C,113,56,53,60,416,3776,897,177,14,91,290,876,85,36,428,403,3.59,3,9,30,3036,897,114,354,902,50,84,0.988,0.4691358024691358,0,121,0.2988505747126437
2014,AL,C,113,56,59,53,468,3902,987,198,16,99,352,832,72,18,457,406,3.56,4,10,28,3083,978,94,324,1014,81,97,0.981,0.5246913580246914,0,91,0.20610687022900764
2014,NL,W,113,56,46,67,528,3928,1085,214,28,130,277,896,59,33,572,539,4.84,0,2,16,3005,1069,121,371,751,74,116,0.983,0.4074074074074074,0,93,0.3609022556390977
2014,AL,C,113,56,62,50,529,3940,1089,227,18,108,310,800,74,28,493,453,4.01,3,5,28,3053,1032,88,323,870,70,107,0.983,0.5555555555555556,1,102,0.2789115646258503
2014,AL,W,113,56,49,64,440,3812,921,168,13,114,346,1009,85,25,506,459,4.11,4,2,21,3021,1005,97,338,795,74,105,0.983,0.43209876543209874,0,111,0.23270440251572327
2014,AL,C,113,56,62,51,455,3881,1019,200,20,66,266,689,107,25,436,395,3.51,2,9,37,3046,970,89,308,817,72,85,0.983,0.5493827160493827,1,132,0.19047619047619047
2014,AL,W,113,56,68,44,541,3956,1024,212,21,108,344,886,56,26,441,413,3.58,2,9,32,3113,914,88,352,939,58,88,0.986,0.6049382716049383,1,83,0.325
2014,NL,W,113,56,65,47,502,3891,1033,211,26,93,363,872,96,35,431,387,3.4,4,11,32,3075,936,99,300,961,74,101,0.983,0.5802469135802469,1,131,0.26595744680851063
2014,NL,E,113,56,53,59,451,3876,979,177,25,85,350,993,40,14,471,429,3.78,2,11,29,3061,1036,79,320,833,67,107,0.984,0.47530864197530864,0,55,0.26582278481012656
2014,NL,C,113,56,57,56,454,3823,956,207,19,105,296,837,71,29,459,415,3.67,2,6,31,3061,970,116,301,872,69,91,0.984,0.5061728395061729,0,100,0.296551724137931
2014,AL,C,113,56,49,64,500,3896,988,221,18,89,380,930,69,25,543,509,4.57,1,4,26,3013,1111,102,285,721,67,95,0.984,0.43209876543209874,0,94,0.26666666666666666
2014,AL,E,113,56,58,54,443,3847,944,172,18,102,316,793,78,18,464,423,3.75,3,7,33,3051,974,114,278,958,64,74,0.984,0.5185185185185185,0,96,0.18840579710144928
2014,NL,E,113,56,55,58,440,3830,914,192,13,87,361,884,70,23,432,397,3.49,0,7,29,3073,958,98,356,912,72,110,0.983,0.4876543209876543,0,93,0.2518518518518518
2014,AL,W,113,56,61,51,510,3881,947,177,23,102,410,772,58,14,400,366,3.22,4,9,21,3073,888,102,284,870,77,105,0.982,0.5432098765432098,1,72,0.1941747572815534
2014,NL,E,113,56,51,62,433,3922,949,175,18,87,310,914,76,18,480,433,3.79,1,8,28,3083,977,93,364,878,58,93,0.987,0.4506172839506173,0,94,0.1925925925925926
2014,NL,C,113,56,61,51,477,3875,1005,192,21,109,364,870,72,32,441,393,3.47,1,4,33,3058,938,89,349,859,76,103,0.983,0.5432098765432098,1,105,0.31125827814569534
2014,NL,W,113,56,53,59,374,3705,839,156,21,76,327,905,63,23,403,366,3.27,2,7,28,3021,909,81,323,898,70,86,0.983,0.47530864197530864,0,87,0.272
2014,AL,W,113,56,60,52,443,3814,929,172,22,95,277,862,67,29,387,358,3.17,1,6,35,3049,868,95,324,921,57,97,0.986,0.5370370370370371,0,96,0.30434782608695654
2014,NL,W,113,56,61,51,465,3866,984,179,29,92,298,871,39,18,429,394,3.5,5,8,32,3042,913,93,272,847,70,108,0.984,0.5432098765432098,1,58,0.3253012048192771
2014,NL,C,113,56,62,50,433,3798,959,192,14,73,329,793,39,22,422,394,3.5,5,16,38,3042,924,86,329,854,61,101,0.985,0.5555555555555556,1,62,0.3595505617977528
2014,AL,E,113,56,53,59,428,3861,952,184,16,81,368,786,44,18,437,405,3.56,2,15,25,3073,904,101,337,1005,61,67,0.985,0.47530864197530864,0,62,0.3
2014,AL,W,113,56,46,66,445,3821,979,182,19,77,291,813,73,41,541,497,4.49,4,11,23,2995,1057,112,353,777,74,108,0.982,0.41358024691358025,0,114,0.3597560975609756
2014,AL,E,113,56,58,55,506,3884,1004,197,16,123,351,805,54,14,480,449,4.0,2,11,31,3030,979,105,343,839,60,91,0.985,0.5123456790123457,0,69,0.21212121212121213
2014,NL,E,113,56,67,46,480,3879,982,185,18,106,361,912,70,16,388,346,3.03,3,13,31,3088,945,77,246,901,70,97,0.984,0.5925925925925926,1,86,0.18548387096774194
2015,AL,C,113,56,66,46,506,3902,1047,210,29,97,268,681,72,23,448,420,3.73,1,5,39,3049,960,108,342,812,61,96,0.985,0.5864197530864198,1,96,0.2463768115942029
2015,AL,C,113,56,58,55,487,3826,944,193,30,109,307,884,49,26,489,457,4.07,1,8,31,3030,1054,114,289,732,60,105,0.986,0.5123456790123457,0,75,0.35185185185185186
2015,AL,C,112,56,56,56,468,3807,976,212,20,98,373,809,60,19,448,408,3.67,7,7,26,3008,891,112,297,984,55,95,0.987,0.5031055900621118,0,79,0.24561403508771928
2015,AL,C,113,56,53,60,435,3873,966,182,18,95,282,861,47,29,490,450,3.98,4,6,25,3050,1010,113,331,951,70,111,0.983,0.4691358024691358,0,77,0.38181818181818183
2015,AL,C,112,56,51,60,482,3923,1060,202,34,105,318,881,58,35,562,522,4.64,4,8,24,3038,1043,135,342,770,60,115,0.986,0.45962732919254656,0,93,0.3805970149253731
2015,AL,E,113,56,65,48,623,3856,1036,215,11,162,399,805,61,16,468,426,3.8,4,7,23,3026,947,121,277,781,61,101,0.985,0.5740740740740741,1,77,0.2072072072072072
2015,AL,E,113,56,60,52,534,3896,977,190,13,148,387,858,44,17,488,456,4.03,2,2,33,3061,991,127,331,958,65,94,0.985,0.5370370370370371,1,61,0.2840909090909091
2015,AL,E,113,54,56,56,499,3839,958,172,14,151,292,931,30,17,485,452,4.05,0,7,30,3012,984,121,338,863,53,93,0.987,0.5,0,48,0.36231884057971014
2015,AL,E,113,58,56,57,450,3839,968,194,22,116,305,916,60,30,449,422,3.74,0,8,42,3052,919,122,333,948,66,82,0.984,0.49382716049382713,0,91,0.3409090909090909
2015,AL,E,113,56,54,58,523,3947,1046,205,23,112,334,803,49,18,527,485,4.31,2,7,28,3041,1040,124,334,852,67,103,0.984,0.48148148148148145,0,68,0.2755102040816326
2015,AL,W,113,56,61,51,525,3857,993,195,22,120,352,863,70,27,513,475,4.24,3,6,31,3029,1021,119,355,766,83,118,0.981,0.5432098765432098,1,98,0.2785714285714286
2015,AL,W,113,56,60,53,510,3821,954,194,18,161,340,974,84,33,432,400,3.57,3,9,27,3026,915,103,296,896,59,91,0.986,0.5308641975308642,1,118,0.28402366863905326
2015,AL,W,113,56,59,53,462,3791,931,170,14,123,304,805,36,23,472,441,3.94,1,8,32,3025,948,116,326,854,65,75,0.984,0.5246913580246914,0,60,0.3953488372093023
2015,AL,W,113,56,53,60,459,3880,965,183,15,138,334,935,48,31,508,473,4.16,4,8,31,3072,1000,126,343,898,65,108,0.985,0.4691358024691358,0,79,0.39473684210526316
2015,AL,W,113,56,47,65,485,3919,983,193,32,102,332,783,54,19,510,464,4.14,3,10,19,3033,981,120,331,825,88,107,0.979,0.41975308641975306,0,74,0.27102803738317754
2015,NL,C,113,56,70,43,452,3838,970,201,27,95,354,886,48,26,367,334,2.94,0,10,43,3075,951,86,333,930,67,111,0.984,0.6172839506172839,1,74,0.35514018691588783
2015,NL,C,113,56,68,44,487,3941,1023,204,18,98,322,925,68,31,417,372,3.21,0,9,37,3128,974,77,317,936,85,123,0.981,0.6049382716049383,1,100,0.3146853146853147
2015,NL,C,113,56,67,45,482,3843,938,190,21,119,396,1062,66,25,425,382,3.36,4,14,33,3068,893,93,284,1001,77,84,0.982,0.5987654320987654,1,92,0.2803030303030303
2015,NL,C,113,56,47,65,458,3835,964,191,23,101,288,909,58,20,515,477,4.28,0,4,28,3013,1002,123,361,882,81,114,0.981,0.41975308641975306,0,79,0.25663716814159293
2015,NL,C,113,56,44,68,448,3899,967,179,18,116,347,878,93,26,527,489,4.33,1,5,24,3052,1005,123,380,876,62,91,0.985,0.3950617283950617,0,120,0.22093023255813954
2015,NL,E,113,56,62,50,478,3868,945,206,11,123,341,902,35,17,429,389,3.43,0,9,35,3071,938,106,268,935,61,91,0.986,0.5555555555555556,1,53,0.32894736842105265
2015,NL,E,113,56,58,55,492,3799,954,185,9,123,377,940,39,16,444,403,3.62,2,9,28,3012,956,101,254,939,62,87,0.985,0.5123456790123457,0,56,0.2875
2015,NL,E,113,56,49,63,429,3824,993,165,28,84,262,805,78,31,474,446,4.02,0,8,24,2996,961,98,355,806,53,113,0.987,0.4382716049382716,0,109,0.28662420382165604
2015,NL,E,113,56,46,66,401,3793,952,175,12,70,329,774,48,23,532,488,4.41,2,7,30,2993,1023,118,385,803,62,130,0.985,0.41358024691358025,0,71,0.3235294117647059
2015,NL,E,113,56,44,69,438,3870,961,190,25,91,270,891,61,21,566,524,4.69,0,4,24,3016,1114,133,341,807,81,101,0.981,0.3888888888888889,0,83,0.26666666666666666
2015,NL,W,113,56,64,49,466,3769,942,184,18,130,394,880,41,23,416,387,3.44,4,14,32,3035,921,101,276,977,52,93,0.988,0.5679012345679012,1,65,0.3655913978494624
2015,NL,W,113,56,58,54,487,3895,1040,201,27,95,319,811,65,25,438,417,3.72,4,12,28,3033,940,108,301,815,54,101,0.987,0.5185185185185185,0,90,0.27906976744186046
2015,NL,W,113,56,55,58,503,3954,1045,202,33,107,343,918,92,30,499,461,4.04,0,8,30,3080,1014,127,350,850,60,102,0.986,0.4876543209876543,0,123,0.25
2015,NL,W,113,56,51,61,454,3819,926,182,25,103,298,928,57,20,511,458,4.09,0,4,28,3024,959,119,361,975,64,96,0.985,0.4567901234567901,0,77,0.26126126126126126
2015,NL,W,113,56,47,65,515,3900,1035,191,34,130,271,898,67,30,590,559,5.04,2,2,25,2995,1105,128,405,778,66,119,0.985,0.41975308641975306,0,98,0.30714285714285716
2016,NL,C,113,56,72,40,565,3852,986,205,21,139,459,937,46,23,389,357,3.15,3,10,26,3064,787,114,346,1008,66,102,0.9846763634861633,0.639751552795031,1,70,0.34
2016,NL,E,113,56,66,46,534,3842,982,187,20,142,375,876,84,27,428,399,3.51,0,8,32,3064,890,108,327,1033,66,102,0.9846763634861633,0.5864197530864198,1,112,0.24375
2016,NL,E,113,56,60,52,469,3821,939,168,13,152,361,911,29,12,431,401,3.57,0,9,38,3038,977,106,307,977,66,102,0.9846763634861633,0.5370370370370371,1,42,0.3
2016,NL,W,113,56,60,52,500,3895,1005,196,37,91,400,774,55,25,441,415,3.65,7,7,30,3066,933,110,307,916,66,102,0.9846763634861633,0.5370370370370371,1,80,0.3130434782608696
2016,NL,W,113,56,63,49,507,3862,963,190,14,132,367,924,31,18,446,418,3.7,2,10,32,3051,886,115,324,1057,66,102,0.9846763634861633,0.5617283950617284,1,49,0.36619718309859156
2016,AL,E,113,56,62,51,531,3835,950,193,12,154,442,953,37,16,466,429,3.78,0,7,30,3064,937,128,322,919,66,102,0.9846763634861633,0.5493827160493827,1,54,0.3076923076923077
2016,AL,C,112,56,65,46,543,3838,1004,215,20,129,371,872,93,21,473,431,3.84,3,7,25,3034,930,130,322,978,66,102,0.9846763634861633,0.5838509316770186,1,115,0.18787878787878787
2016,AL,W,113,56,60,53,537,3908,1012,175,11,156,354,901,39,18,494,452,4.0,1,5,34,3059,986,149,322,922,66,102,0.9846763634861633,0.5308641975308642,0,58,0.3333333333333333
2016,AL,E,113,56,65,48,614,3968,1118,240,17,145,390,812,58,16,485,448,4.0,6,3,30,3022,939,123,343,953,66,102,0.9846763634861633,0.5740740740740741,1,74,0.22429906542056074
2016,NL,E,112,56,55,57,458,3882,1021,181,29,89,312,849,49,19,477,452,4.05,0,8,38,3013,950,106,416,965,66,102,0.9846763634861633,0.4906832298136646,0,69,0.2828282828282828
2016,AL,W,113,56,58,54,506,3881,956,203,20,138,387,1016,71,30,490,464,4.06,1,5,30,3082,1008,126,317,977,66,102,0.9846763634861633,0.5185185185185185,0,102,0.3013698630136986
2016,NL,C,113,56,60,53,545,3883,990,209,22,157,368,922,24,18,498,459,4.08,1,7,26,3041,1002,111,332,902,66,102,0.9846763634861633,0.5308641975308642,0,42,0.4262295081967213
2016,NL,C,113,56,51,62,469,3730,909,174,13,135,419,1080,126,39,513,454,4.08,0,4,32,3011,1014,124,372,822,66,102,0.9846763634861633,0.4506172839506173,0,165,0.23628691983122363
2016,AL,C,113,56,54,58,480,3884,999,193,23,117,318,899,53,25,500,461,4.1,4,7,30,3037,995,129,364,889,66,102,0.9846763634861633,0.48148148148148145,0,79,0.3185840707964602
2016,AL,E,113,56,58,54,475,3820,964,171,14,128,332,831,50,15,491,461,4.16,0,7,33,2999,950,149,310,975,66,102,0.9846763634861633,0.5185185185185185,0,65,0.23404255319148937
2016,AL,E,113,56,47,65,470,3836,933,201,22,151,314,1037,42,25,499,465,4.2,0,5,29,2994,976,147,343,949,66,102,0.9846763634861633,0.41975308641975306,0,67,0.38144329896907214
2016,AL,C,113,56,56,56,472,3886,1014,184,23,102,267,856,84,24,498,471,4.21,2,4,28,3024,1003,144,361,900,66,102,0.9846763634861633,0.5,0,109,0.22435897435897437
2016,NL,C,113,56,54,58,510,3879,998,193,22,107,392,933,77,31,530,475,4.21,3,3,35,3045,1043,125,373,862,66,102,0.9846763634861633,0.484472049689441,0,108,0.2903225806451613
2016,AL,E,113,56,62,51,520,3866,989,185,4,177,327,926,13,9,500,469,4.22,0,6,37,3007,985,128,381,873,66,102,0.9846763634861633,0.5493827160493827,1,22,0.40625
2016,AL,C,112,56,60,52,525,3868,1033,176,21,147,345,912,40,19,504,470,4.24,2,5,32,2998,991,127,323,862,66,102,0.9846763634861633,0.5341614906832298,0,60,0.3333333333333333
2016,AL,W,113,56,51,61,501,3801,986,195,14,109,329,693,51,23,508,473,4.28,2,8,20,2984,1036,145,348,795,66,102,0.9846763634861633,0.4567901234567901,0,74,0.3177570093457944
2016,AL,W,113,56,66,46,535,3867,1012,179,16,150,305,854,69,25,529,489,4.37,0,4,39,3030,1008,140,373,807,66,102,0.9846763634861633,0.5864197530864198,1,94,0.26666666666666666
2016,NL,W,113,56,47,65,480,3793,892,179,18,123,314,1050,87,31,539,495,4.43,0,6,24,3024,997,128,398,855,66,102,0.9846763634861633,0.41975308641975306,0,118,0.2647058823529412
2016,NL,E,112,56,47,65,454,3859,982,206,18,85,351,868,52,23,545,507,4.51,0,6,27,3039,989,123,382,858,66,102,0.9846763634861633,0.422360248447205,0,76,0.3119266055045872
2016,AL,W,113,56,48,65,457,3849,946,189,14,118,309,801,35,15,532,502,4.51,1,4,29,3009,1021,129,324,831,66,102,0.9846763634861633,0.42592592592592593,0,50,0.3150684931506849
2016,NL,E,113,56,49,63,427,3803,913,161,24,112,296,963,67,31,557,517,4.63,2,8,30,3017,1027,149,326,909,66,102,0.9846763634861633,0.4382716049382716,0,98,0.3191489361702128
2016,NL,W,113,56,52,60,591,3929,1080,222,32,142,345,930,46,27,602,545,4.91,1,6,25,3001,1072,126,382,856,66,102,0.9846763634861633,0.46296296296296297,0,73,0.37142857142857144
2016,NL,C,113,56,47,65,501,3840,982,193,23,114,316,898,97,35,597,550,4.91,1,5,19,3028,1019,180,445,868,66,102,0.9846763634861633,0.41975308641975306,0,133,0.26842105263157895
2016,AL,C,113,56,41,72,505,3932,986,201,24,140,359,998,63,22,622,569,5.08,2,2,18,3030,1131,154,335,833,66,102,0.9846763634861633,0.36419753086419754,0,86,0.2601626016260163
2016,NL,W,113,56,48,65,526,3965,1035,199,39,133,324,998,95,21,623,574,5.09,1,4,21,3047,1094,141,422,922,66,102,0.9846763634861633,0.42592592592592593,0,117,0.18452380952380953
2017,AL,C,113,56,71,42,572,3857,1014,233,20,148,422,807,61,16,394,370,3.3,4,13,25,3024,886,114,284,1129,66,102,0.984930391638917,0.6296296296296297,1,77,0.2072072072072072
2017,NL,W,113,56,72,40,539,3785,942,218,14,154,454,965,53,18,406,380,3.38,1,11,35,3032,858,128,309,1084,66,102,0.984930391638917,0.6419753086419753,1,72,0.26666666666666666
2017,NL,W,113,56,65,48,568,3867,983,219,27,154,404,1019,72,21,461,410,3.66,1,7,30,3026,916,119,361,1037,66,102,0.984930391638917,0.5740740740740741,1,93,0.22556390977443608
2017,AL,E,113,56,65,48,549,3968,1022,211,13,117,399,856,74,21,467,427,3.7,3,7,27,3112,968,136,325,1106,66,102,0.984930391638917,0.5740740740740741,1,95,0.22627737226277372
